Latitude,Longitude
-20.92834270941138,-44.06456377494337
-12.02732284475927,-42.07985647159813
-22.52059561001768,-52.90626369032196
-14.50615497639044,-46.72302708873222
-15.20324530718927,-56.00101824358156
-14.81955346792411,-57.41572637383702
-8.73469301144535,-35.16296830944919
-4.847402064564629,-47.89119700797409
-20.1897482658708,-47.45508375699655
-29.08404060361464,-50.89312382841504
-15.99011766432056,-54.30926325647412
-6.854625117913122,-42.12771650393223
-9.94022635318004,-44.45548745238466
-17.87778997034687,-49.41106833916444
-10.25630620615173,-45.17930066473573
-16.80263144114248,-53.48370790648763
-29.44005301690676,-53.95002926529635
-12.49592373457767,-60.0067813356489
-7.815180243595463,-48.89611085992454
-5.934679347066144,-42.98808590640643
-16.93000977505809,-51.84643898251892
-20.22549448984142,-49.61871670718714
-11.98559603157165,-38.37503395177574
-8.32146401730774,-34.95974692602357
-9.561397034419548,-51.78953403769339
-16.36651487153251,-57.72495018932595
-16.0492547210716,-50.61294568801295
-12.11650347266379,-55.38681594787272
-17.83960655032446,-50.25355633258022
-8.597186032468269,-38.45846601842612
-8.883781931657559,-41.2518102922365
-16.72756572053234,-51.6865312475632
-28.01806298725375,-49.96702054169094
-9.02870396261397,-41.0510059479405
-16.32201104411505,-57.71487652208228
-8.76971172879369,-45.9257877663775
-10.12270223896473,-40.02373781089669
-11.22895397883812,-58.64878598673384
-7.662108625390006,-35.09766233493879
-11.40160532364283,-41.88286079760525
-2.23235280969463,-46.1504109872533
-3.480384210483594,-60.09837532980739
-10.46400976474837,-51.46611860832794
-28.35065981792512,-52.18769139519535
-8.944744995591037,-63.70628460052794
-7.710885991972417,-37.92849485160882
-21.00619842143314,-49.53289845484117
-29.49700929502645,-54.88349702406
-2.157874838854786,-45.67698450063231
-10.84609748311051,-58.64891189514734
-4.250833315293569,-41.92927751583785
-24.74197140843771,-51.37264979664495
-14.36535962367218,-39.67813481473889
-22.85124048920827,-46.02569919352463
-11.45752525939287,-54.84993214522618
-17.24743271078869,-54.64640485046924
-12.25867077833501,-55.95179913406834
-18.53687251818525,-43.1432877882915
-28.78610042372127,-49.76243534719761
-1.199296366075748,-47.98286424245983
-16.05493345078785,-42.39792186224896
-12.38173708449105,-39.12945327950044
