Latitude,Longitude
-34.42043933014207,19.24809832222589
-30.223990465513488,24.09095053711491
-31.289612395403765,26.025159179935343
-33.55251000115561,23.133402412371034
-32.6686501930716,22.849028650122754
-31.89994574799777,23.13767607332269
-28.48576035864435,22.581541692428665
-24.86875248619132,25.51093005092425
-30.105875575117466,17.9465833439099
-31.187755544295502,30.1632399474127
-29.840728186612925,26.88221783596098
-23.27573159480708,27.786335827546374
-33.71390262584511,26.08265513459964
-30.489366422369113,23.494671749551223
-33.42459970300219,21.184275649736634
-24.826767360410003,33.525431294985054
-31.299541828156567,27.617834397314425
-26.39823032288867,32.4374290099632
-30.68488518497114,29.520990086491455
-33.9432158394779,18.456202520323433
-31.75485274501996,29.027842035378576
-26.195845415042836,23.607774361747225
-28.581244287005994,26.066184009199166
-29.35039110344907,28.765845452801344
-31.55629614574162,27.87203562846355
-24.69983704695309,23.44375443212489
-28.245523096427902,17.297418554104798
-25.33527849653555,18.21909593323049
-29.167189474612496,21.229574140151747
-32.514962819772194,28.063923112923685
-31.32214341977602,25.99959660135889
-30.49717694517627,26.746945883620885
-26.39746085378597,30.49433675364346
-27.778007433037796,22.598764788454073
-25.295348413415056,31.77938060665879
-29.603532514860337,29.220817781984778
-26.503248925760847,20.444256975462302
-28.551318669603116,26.942226606488433
-31.690316738898076,25.19278267974228
-33.936708359676956,25.378091526889595
-24.049717155302364,24.514533621115095
-29.5993345069256,16.82006904535014
-31.079882418842445,27.44635540783502
-30.71094276598364,26.243153373845338
-32.33283105133213,19.06882398131837
-25.745547312081253,29.332495840513587
-32.83279973348428,23.85518911605657
-29.855056767028888,20.527315508603234
-32.51283536930595,26.579532715591142
-24.806609227813606,22.042086276499496
-30.212589459250665,23.69917237736435
-27.637690000743877,28.221235953263967
-29.111027156598666,22.981659334630464
-33.907260689172915,19.115675477220172
-24.83266876830188,21.691669237596265
-23.800978774053984,20.504265745989755
-33.79597359216913,22.01149806623415
-28.83448592208536,31.85037012737004
-32.31619262751224,22.45494551421066
-28.716703732149977,23.237285119496686
-28.734861269571603,24.654751817467822
-28.25548245538061,25.63677425859219
-24.974596739159686,28.73764160659214
-29.584873210959834,28.262052943025793
-32.79355958569176,21.087179419525615
-28.548265684795258,20.370754638887885
-25.951136507786142,30.281496643304237
-34.24551052064194,22.370254587750814
-27.641018315935767,21.47455546620557
-33.55649780107763,21.015101636518573
-26.39946121387761,31.23653195228478
-31.030685152146756,20.225174519306428
-32.101093366336826,24.860469159346323
-30.92081909463629,21.85317635138039
-28.89190809622035,19.924121792255505
-28.490923188708532,23.60723023064924
-27.119657367445466,25.008017963717908
-28.649295944741237,20.536199122177408
-23.791542094047138,32.3380278033723
-30.270972148914893,23.2562690606605
-29.160772775544753,22.605679717238118
-24.107033980292677,32.96217414573013
-33.86001437517618,24.929153703945957
-24.35522903405087,30.334046353943428
-27.6018352188461,23.268001781569055
-28.70343549076151,31.076577844087154
-30.927084493722983,19.276173716565687
-25.532465654785245,27.924793178685828
-33.175964255813646,26.367573027821127
-25.625480656536528,31.43499807395792
-28.60943999674605,19.360864642975624
-31.11542143210287,17.530123028226946
-33.32466958709176,22.81227748191041
-25.04362894609401,33.232173919249945
-29.544612630792383,28.00412218189823
-32.933866207961266,22.227187284082426
-33.908054542772604,23.001859990009383
-31.837771732693145,23.930996428942244
-31.89223577782571,26.17338056719946
-26.42018457308431,19.05235285599276
-27.297794917770155,19.143414580088752
-24.730843293794983,20.691543277839855
-22.89119276044498,32.39891699648456
-33.73538307994114,23.263520280915767
-30.110456795166336,24.059353452398476
-26.49345263385543,16.733280982280668
-33.322347066083054,24.47187639860099
-29.763142918468173,27.108551512372113
-29.765644536808345,28.59294190960484
-23.854711458330883,33.755494501337196
-27.286465617780117,24.12221133031022
-24.227327768766028,28.591725195558176
-26.877648006722897,23.584516759556884
-25.816369012660104,20.617160518658807
-33.11985446952912,18.01241878107534
-29.852765372911154,24.13000668168842
-27.951888293479968,24.614815250300154
-31.775928170216172,18.43633815651555
-32.00035787248929,28.7150565874191
-25.984529147076763,24.952282854216975
-30.67717558613098,26.268715952321976
-29.799842701448735,29.02608119019026
-34.01881626850313,18.162945144500988
-28.08634550866523,24.07942565580817
-34.19142230537082,19.844377109889393
-25.714076046994624,25.971936886222707
-30.022842054530056,18.80682739884095
-32.128743744824796,20.665228728775713
-29.644452188148204,20.04678060104298
-25.72597525250868,21.451841995088262
-31.00489037189078,26.647000545975672
-26.425695617929442,24.422927765914878
-28.458353947723023,24.941974687000567
-27.955892535617007,24.898308589904364
-29.001020984027086,21.682241492974015
-28.03935684368795,17.533516266684266
-23.733777026311326,17.143706791701995
-33.13224016043651,21.831679594353417
-31.206421167657588,27.519313613286492
-29.500654169759155,22.375616510848538
-30.166605228443228,25.27604905248503
-26.89846753586884,25.46068531654018
-28.791442082237218,20.217379167978137
-32.258290280448975,25.474851465629392
-23.469295575041265,34.79094707571051
-24.999639715947875,33.47430613800682
-33.79199924184775,24.129798842086608
-30.741330802914067,29.078086769787607
-31.12745467098832,23.751177956961694
-33.31858275305376,23.446187860230694
-30.070759619806257,23.05922749270445
-32.30193480441462,24.18146813021274
-28.585045358473632,18.11860646446234
-23.818579477242682,21.529954284216565
-24.408104637809505,34.43680050686939
-23.136256981061557,20.714800880066065
-30.764795019021797,19.228778089491037
-31.815158095012897,18.519060398185268
-29.979366813826815,20.667197413466024
-31.159154076359822,22.983420179818783
-32.02153898870884,28.297715849191896
-30.657973808424302,20.681571402107146
-33.53639667524401,26.51952394506369
-24.599180042029765,32.15908975397967
-31.025336483674565,26.68836166681053
-32.35365605570313,26.8825541274322
-28.387373347465502,21.49869349101502
-25.865325610936086,21.684210177714235
-30.786709879497018,20.012334408992167
-27.895591846985717,20.645908495990952
-31.091591461159254,23.493247195834126
-27.64569978093294,31.932211946495507
-28.062714554655244,22.378465618232823
-28.98079632539166,32.09853685237919
-34.0441109191762,21.45658039950532
-32.596267172978266,26.853262018977112
-24.616356818901725,19.407923978504193
-28.563084027295023,21.504727997254815
-34.438876770658666,19.289459443160563
-29.96443056055673,28.222996798452286
-30.118493272441132,27.311627586567955
-31.320763972890568,28.401390716815555
-33.73808759366764,23.547013620519976
-32.462960365429836,18.33266328889189
-25.988579137787344,21.349591681156745
-34.05140494792824,18.42087590572837
-30.45844484746687,20.65973835360895
-33.990105346996735,24.017784491961805
-32.64095531919573,20.0140952542803
-27.94717455635167,30.619300538692283
-28.44511310930813,21.40620721322688
-27.36687560809858,19.793123500966885
-33.733712597077975,23.722222140077644
-27.27850940438309,30.585398477764407
-32.1673864842808,20.74795097044543
-24.163393109354836,24.947672901675567
-29.86345471649158,28.866671213090626
-25.705037000673517,28.090237662000305
-27.459953719640403,31.575760401389918
-28.39493297285503,22.065680170223438
-28.540191696438118,26.091746587675807
-29.41904192352253,25.003744302716342
-28.520738314138143,25.875176947433005
-31.57842518639095,21.166716262289913
-32.81075277756322,21.5872423992229
-27.237518492785462,21.003784594763736
-27.045167755653978,21.673021587878715
-31.159850112294475,21.78252312209045
-29.313234362665543,22.503429403331555
-26.08809840616721,20.62319502484869
-24.41227220818454,18.71685393683487
-32.529114718429014,26.33740049692161
-33.43019475582787,26.838343899262963
-31.616667910391627,23.65123261931648
-26.320810460471996,23.840142544373197
-32.849973971538034,24.355252095953492
-28.790805970281422,26.505357795974476
-29.03411585700245,16.744805863637318
-34.0646441080884,22.982331917572907
-30.87352859938206,29.434538314843294
-25.48169211368051,19.368867833930683
-27.425896518889676,17.932753486291904
-33.88558593895327,25.07879964492717
-27.276159663302238,27.900111022803348
-26.99797411449821,25.12606681998269
-31.015072719815482,20.008604879113534
-27.919181727317675,20.403776277221603
-24.98132526493028,18.84697180552309
-32.026872993400616,18.69053938776449
-28.470472520421623,24.591557648084862
-26.219420050977206,20.396861348437557
-25.291897886285145,20.863022267356694
-30.60616556585065,20.949266199353136
-28.16675302912325,24.203509018262835
-31.593135969493417,19.44019364618802
-28.125679245663896,18.68328816740941
-29.10262584662054,29.903548341196625
-29.725069849624205,24.44882663588769
-28.404261512374767,20.230872734025095
-27.086310795682255,19.137380073898868
-25.789361960348643,30.116052159989763
-30.451796842836565,18.149659418105745
-31.46607641522902,22.227731415055644
-24.10575663247978,22.78801100507559
-32.66262450172237,28.570020598960582
-33.58631854116156,24.13352837196524
-25.299605930474744,31.320678747609204
-33.133285544185696,22.573874792919874
-24.125782106766742,21.41190542793931
-24.130521223106307,27.241182196904774
-26.615339720667443,28.6242027028251
-25.38780013089359,21.68793970765525
-27.94387309415821,24.047828571091735
-31.50359765794974,29.057134143833665
-31.007699924500294,21.84341231526197
-29.184280112582268,17.55995926775506
-26.187315188879396,28.870064451547943
-23.910743403200787,21.11261354600184
-30.044193029332526,25.13616714762224
-31.154368070573916,23.158628699276637
-28.020710333698336,20.00223408135261
-32.609810755465624,18.096565576362334
-31.419822004166257,27.866001122323574
-31.306187193222897,18.752853134453474
-32.0736615234289,25.911720276093448
-30.868481838125458,24.522665263983235
-28.076855859511568,31.001314662324425
-32.532385889594714,20.332915208479573
-28.61593336870744,21.128748379862465
-24.009887147398683,20.978766147378842
-28.241331803874143,20.157914528523712
-26.6303318206496,29.474682721612773
-23.020350072826123,25.58531281011466
-34.19554085925761,22.813157904354846
-31.466931924621406,26.113915927745033
-33.67792876182224,18.511057207155343
-30.419695793744683,27.890683278156146
-29.486651801445156,27.529621780577763
-32.612747149595734,23.467140486284453
-32.15172091901286,24.876267701704542
-32.130486433918826,20.206526869613835
-29.102728345852793,21.672477456855592
-29.300684599472735,17.02456967326308
-23.53197452003825,27.693849549748883
-30.972897766672933,27.414758323118583
-29.24255135473792,25.523335354850104
-33.40221377672756,20.117225990631294
-32.9061387794728,22.53624320206346
-28.451736220874118,23.174090950113726
-33.61907355821798,24.391459133192626
-26.517681487041486,27.582715622271266
-30.880078126251902,23.713546366105284
-32.61935303968477,24.77632236405933
-30.12288313556207,28.337316124838438
-26.37060505887303,18.902706915011546
-34.31019177728719,20.943023853511534
-28.25842254280613,27.121164655874825
-27.84159617454555,21.30538145298751
-29.227180805473807,26.791156111790123
-30.944984763275393,29.20820463843216
-27.40905390839028,26.972943268560797
-27.447648302522502,32.66837263892199
-28.177500851016834,26.254886094753886
-25.920731988570505,30.064927003011526
-32.28535990856557,19.33651877856436
-28.090507864323587,29.450000565730292
-34.72246295348495,20.018161075630147
-34.45628493900537,18.58862536532915
-27.624236413632932,20.340582107838642
-25.778365228982988,23.26108685278501
-26.489075623148977,18.392879898996203
-28.637110530024742,24.03060547511624
-32.58304429438807,24.234898263427368
-32.46156691267729,28.96552828868959
-28.870706475901784,23.310243325047978
-31.095871100943167,29.60601730442252
-28.609006928348883,30.73592484133978
-31.095434452571666,27.662925048027912
-29.169632822725355,17.62688296706656
-25.13850272587913,18.5123533089656
-23.88402413443142,35.06467637916198
-27.05588814378612,17.895121895385586
-26.2676276713146,26.09229071877379
-29.839772323043142,22.996033323271586
-26.52443215462727,23.521322590173924
-32.1482383647444,25.793671419828666
-33.202306700163504,20.229240340756096
-28.547938513007182,23.514743952861103
-32.3863847652812,26.398289689893495
-29.18082369919501,17.276465928150856
-25.254526057717097,18.703360370756716
-27.631028344325284,20.16537358838079
-31.669663942321954,29.496307930559063
-28.182412339453293,17.106411492338637
-24.501627452938163,34.12774458878853
-30.699038929465114,21.965190701505193
-32.01962178976428,23.669336137836233
-27.583585533675038,26.478914794903673
-32.10715749713208,27.370548094849532
-30.393924287127888,21.736552048732896
-27.22344093673174,18.210212319656318
-23.53465650767581,21.40587092173383
-26.76403618827173,17.52287180794673
-32.98926096510181,21.60907544792073
-34.01485109998866,20.281245920353445
-27.286204924453706,19.035129759992305
-32.070251178216246,18.598053109876535
-25.807210744579205,17.648379724093537
-29.475397087971114,17.70587567875783
-29.056389419753565,27.41903198417006
-27.060360299522834,26.40968611933083
-30.491455708877062,28.123051460807073
-31.65246581025864,19.564277008692592
-31.296693069485777,19.103270173369182
-26.104709277829823,29.7047459279774
-31.516572207563645,27.789313386793836
-28.97019976226274,31.248056833566565
-28.251975507289405,22.209291605014766
-29.273423041417182,28.07477541118817
-31.191663949759732,26.101846915365265
-31.40455045674409,27.64943148203086
-31.198696879636763,27.41102879314014
-34.12646216044038,24.415597157952167
-32.1235149482473,22.041334305862083
-25.387602690762414,29.919010591983806
-28.505515368110128,27.88519290303929
-23.411424276610852,17.937027147309067
-33.624491313362824,24.95844581240104
-33.28044303147133,19.4772811059714
-31.02445948792173,22.802177154121136
-23.88939982310323,19.344729809133707
-30.655639181045625,19.197181004874416
-30.046636156052546,26.62055754495478
-31.601039638087883,29.7226416069702
-33.904720313787465,23.919263707933876
-30.498084863700356,30.63313039631028
-30.722479567736983,20.346952905549657
-30.77103415413836,24.882846339017366
-33.231522703651486,19.461482563613185
-30.13856210169018,24.667701252441752
-24.296728631651195,20.402015432052
-26.821639530843754,24.06878119704568
-27.63990906338013,30.90652340822503
-23.67835852580907,19.153722747336353
-24.636971101187775,20.717105856328974
-30.161485677344356,25.451257571942882
-30.10671714891776,30.063838740840513
-30.211198406029677,17.869895608380162
-26.33689613934131,16.459551678819835
-32.399284847670344,27.073561189348084
-31.23806405566512,18.520484951802548
-29.18875131158665,21.72963711994885
-28.741793896729423,28.365727810649457
-28.12717468246228,19.425483366025773
-28.703756735975198,27.93258853006403
-33.79947086179881,26.181175918627574
-27.324666128747456,17.700385303640974
-33.64727299392369,19.737516843460135
-29.699745539891826,26.06706443184323
-32.91778192914274,22.46931950275196
-31.344458784495025,27.525348119526285
-30.04250135065715,22.45087969266118
-31.312226327104845,24.406921383979807
-24.783425728206865,23.13469851404404
-30.47655137271325,20.4176061348396
-31.656194699853746,23.733954860886378
-25.578423934313903,23.621267927844094
-30.463633544579253,25.57161140446901
-23.855441111195724,17.29335273266761
-30.197743833376666,26.167890192032694
-33.77928002022257,26.598516656854777
-27.30728479859473,21.65349351564187
-26.632679496208155,27.072888606255923
-32.421702247641974,21.11043702164109
-31.16602620514981,19.205520487275745
-28.779666613803563,28.79886709118497
-25.760920361168296,32.584769974658116
-30.71237416895545,23.841359258488485
-34.54846325838269,18.79543096940362
-29.27946517507091,29.842659148025106
-33.17765127388657,25.908871168858884
-28.153468696375135,30.841904685174878
-29.318951902342267,27.41530245419161
-28.738701556834677,30.025326727389945
-26.559685070618194,20.41869439698566
-32.04619881813594,26.962971392840565
-25.909057345441166,29.497940323828065
-27.28581386337645,22.17911907396552
-32.360402298338165,19.96066512086604
-30.055558861975193,20.44086373705489
-24.2691130720318,18.3506383555859
-24.92660799041999,28.237578626720172
-30.89767760171652,23.47141414733593
-31.73679570526317,23.440697485163746
-28.521941812515085,21.530290575731453
-28.739554725197504,28.824429669711517
-33.27058278171651,19.085502946320652
-27.88679964174627,26.36690044482878
-23.304323803780893,22.52404573776437
-27.356318179553373,26.715012507483138
-28.735928185137183,28.540936330107307
-24.734510852704343,26.52082004681156
-26.428448759114296,27.10821522087594
-27.350645746700906,22.545334655239444
-25.00275543690389,25.985430452319576
-25.935791377383993,16.85505936849894
-34.11172344437979,25.39992457538779
-32.2011714388151,24.149871045496305
-31.853562344483752,28.033750581824535
-30.8819362810271,23.25484450704322
-30.938638178545823,18.46705481858792
-32.818130303657014,26.782608789786984
-27.12461597822407,22.147521989298994
-24.250707062187587,33.04489638738737
-30.12559101280044,26.677717208048037
-33.56590800120076,19.463787539874534
-34.2082127286164,20.34444008978631
-32.45500859495327,19.425275526374055
-28.77393233719985,20.743004726301788
-28.50748826628358,30.57048035800035
-30.615803570812567,23.74283847446055
-28.239518648005053,22.559708643880562
-28.967080824812555,19.589503295698012
-31.016652175615736,22.693892334074597
-33.792873615423424,19.784912470335154
-28.54913808016444,19.16985758120946
-27.93336903054059,23.939543750945383
-29.491682942885955,17.18025012038427
-27.420669955576876,32.16830965902507
-28.49696068435509,23.432021711241294
-24.928889279667015,32.12376313935965
-31.363822797728872,28.767606297989662
-25.47091080851241,27.77514723772957
-30.696262988290027,18.537708047877864
-29.32165908778752,20.668621967083308
-28.171214080859794,26.43009461421174
-30.152172133879382,29.687859123448163
-23.87394602967136,28.493204411555197
-30.722211370612023,23.49094221957278
-28.611821477330405,32.22031523862242
-27.24027747884641,20.545082735751578
-31.538489931793386,24.227983334643323
-28.345219754543752,29.755326953882605
-33.319463787718135,19.10130148867887
-33.25037499637465,24.58992525486577
-29.72033794275751,18.336056527299302
-29.62995283543563,18.170612044059688
-30.152265303036664,21.45678823910713
-23.548433771741408,24.833353575333085
-24.33034257002972,35.31284310413369
-34.05925347989805,22.41534523856412
-27.021620346300917,23.399544203930702
-27.604066383840806,25.95328923653011
-28.08426345520552,21.39413820084711
-33.500325637596745,18.947926017619395
-31.793531453002444,22.080390450435594
-31.89969437727295,26.281665387345814
-31.14931957252272,26.47782653275761
-27.87287604537217,19.68714365708188
-28.503322705612604,20.112823877760317
-29.899935287962112,22.55313000656774
-23.336921379003773,29.379011044962887
-24.678715109789433,33.50963275263931
-27.751024570842553,26.4435881802587
-31.285293550185315,28.143459955687987
-33.218441987338736,25.074189692404474
-28.404705458564965,30.405035874710826
-28.124183510449377,17.94109296874314
-24.31678367163575,34.28715456590065
-29.822553357739142,17.69238211266096
